baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000032565.9	141.57832062778	-0.666188752662875	0.188477231036381	-3.53458478246788	0.000408416388279109	0.00130789486001556
ENSMUSG00000031563.8	2157.01613479979	-0.297018567943714	0.0840342280248648	-3.53449510901474	0.000408554996637357	0.00130809409263677
ENSMUSG00000049411.15	167.692362161145	0.619677136939694	0.175328600307801	3.53437565720487	0.000408739701685768	0.00130844081360355
ENSMUSG00000002910.11	85.3126940449983	0.963279819948833	0.272554210406645	3.53426871854829	0.000408905124157281	0.00130872568989628
ENSMUSG00000046636.5	36.4506528890743	1.25419094991994	0.354870854423741	3.53421796770704	0.000408983652068419	0.0013087324003677
ENSMUSG00000020605.9	601.739095113872	-0.392181144895935	0.110969308242049	-3.53414066563791	0.000409103290357223	0.00130887063542353
ENSMUSG00000045631.10	3.76055636634263	5.3754068442011	1.521220002245	3.53361567443771	0.000409916670108203	0.00131122793615968
ENSMUSG00000008999.7	8.23073807715945	3.12497303400836	0.884514446709637	3.53298133866909	0.000410901474828894	0.00131413260244586
ENSMUSG00000030935.15	20.7267642092561	1.69685204530355	0.480417350021702	3.53203739462553	0.000412371037346305	0.00131858623202255
ENSMUSG00000006010.14	926.69046383401	-0.508985694676262	0.144111587602919	-3.5318859721309	0.000412607233159579	0.0013190951555996
ENSMUSG00000020363.6	159.353849300565	-0.656995540685969	0.186038354519378	-3.53150586814901	0.000413200693750725	0.00132074584265329
ENSMUSG00000025789.9	168.490490759928	-0.649812995884049	0.184029826277986	-3.53101999293568	0.000413960457041366	0.00132292738072402
ENSMUSG00000069270.6	34.6325964309782	-1.32791307304386	0.376143772862889	-3.53033379480645	0.000415035688137908	0.00132611608284855
ENSMUSG00000015224.10	16.9581382690443	-1.80749482530668	0.512068840454411	-3.52978873641815	0.000415891619956792	0.0013284222510002
ENSMUSG00000054414.4	1309.07024811641	-0.344273818642537	0.0975342002021448	-3.52977538062558	0.00041591261388846	0.0013284222510002
ENSMUSG00000027339.15	562.800370317292	-0.446418988105757	0.126508538041395	-3.52876568662649	0.000417502617801006	0.00133325201876289
ENSMUSG00000070371.11	105.102157265503	0.801700912971978	0.22735288703313	3.52624030173478	0.000421504327776614	0.00134578008661551
ENSMUSG00000001100.10	1478.42320851103	0.337165104412246	0.095623924390391	3.52594924922499	0.000421967822722526	0.00134675769403128
ENSMUSG00000073489.6	197.995611582559	-0.680609345062836	0.193027157209773	-3.52597714695235	0.000421923375569173	0.00134675769403128
ENSMUSG00000079317.10	157.621223123352	-0.616289406276132	0.174880857204916	-3.52405298170512	0.000424999259517957	0.00135618008213306
ENSMUSG00000005148.8	184.702928644036	-0.551847218924366	0.156640976148044	-3.5230067667786	0.000426680466334708	0.0013612911542853
ENSMUSG00000020821.17	5602.78454400673	-0.312416986022544	0.0886984020760567	-3.5222391690287	0.000427917898593048	0.00136498475737868
ENSMUSG00000074486.2	12.8160722752102	2.41681035528772	0.686187073910287	3.52208668332288	0.000428164116995631	0.00136551577115221
ENSMUSG00000033960.6	1430.82861929455	0.330060405091808	0.0937187985947473	3.52181643427839	0.000428600812641823	0.0013666539506268
ENSMUSG00000022176.11	6.87230295082366	4.28805117162657	1.21767470654875	3.52150795985587	0.000429099784943807	0.00136799024717796
ENSMUSG00000000088.7	679.115051080341	0.461746525873459	0.131136747897035	3.52110703733488	0.000429749107077183	0.00136980527931545
ENSMUSG00000030826.19	653.914280967958	0.42672833514253	0.121289809220885	3.5182538243209	0.000434396648503383	0.00138436140188413
ENSMUSG00000036402.13	4359.74233048324	-0.355564322524988	0.101077118807233	-3.51775284773497	0.000435217506125629	0.00138671927007613
ENSMUSG00000055067.15	188.428157747512	0.589456805460217	0.167574510099923	3.51758035938001	0.000435500465830022	0.00138736269328511
ENSMUSG00000009905.5	793.041522611328	-0.348873722414978	0.0992410348686997	-3.51541802114976	0.000439062290685096	0.00139844933098975
ENSMUSG00000012422.14	1763.63088706426	-0.394880450210527	0.11236242485948	-3.51434610550959	0.000440838024716123	0.00140384405750682
ENSMUSG00000038872.10	1345.33887945378	0.348698650322662	0.0992245138023858	3.51423894116655	0.00044101592114743	0.0014041494268887
ENSMUSG00000019969.14	1496.10448999781	0.327493850506314	0.0931990940072905	3.51391667477686	0.000441551298085472	0.00140559265237359
ENSMUSG00000003154.15	628.090295690144	0.366096123339405	0.104204938160629	3.51323200034031	0.000442690753003931	0.00140869610921507
ENSMUSG00000003812.13	218.830457332787	-0.523336338832834	0.148960248790084	-3.51326171299783	0.000442641247427279	0.00140869610921507
ENSMUSG00000031979.17	612.599442705941	-0.408105181961206	0.116173908141786	-3.51288157977028	0.000443274994279758	0.00141029314883915
ENSMUSG00000056900.13	156.988180985101	-0.626919249720111	0.178472610248586	-3.51269166090476	0.000443591938558242	0.00141103933938933
ENSMUSG00000031410.14	5.34710843581467	4.86535294176707	1.38597431903239	3.51042070185238	0.000447398229413037	0.0014228825932837
ENSMUSG00000040701.16	218.889217299125	0.571806254763135	0.162899605451788	3.51017581152071	0.000447810499016903	0.0014239292803466
ENSMUSG00000030515.9	262.939649350208	0.550669117608482	0.156891429442382	3.5098737997713	0.000448319420029618	0.0014252828498268
ENSMUSG00000047497.10	816.773297012689	-0.386617566210799	0.110164948166131	-3.50944263712422	0.000449046909117285	0.00142733065246246
ENSMUSG00000042751.14	139.152242490004	-0.632289509634617	0.180194302075794	-3.5089317606095	0.000449910323341693	0.00142980966343352
ENSMUSG00000068290.11	558.417713445114	-0.387803342294002	0.110524618623595	-3.50875078442672	0.000450216556216006	0.00143051736724562
ENSMUSG00000056457.6	28.7947176982811	-1.4946962630778	0.426050075078532	-3.5082642874838	0.000451040730560568	0.00143287020953407
ENSMUSG00000058440.14	493.255726290901	0.468076197425175	0.133461084228875	3.50721111048716	0.000452829743206695	0.00143828671729331
ENSMUSG00000069565.12	1481.72962161865	0.408873360930874	0.116584655775603	3.50709412152705	0.000453028878362505	0.0014386523524112
ENSMUSG00000028973.18	406.175170398307	0.482215991719083	0.13751937635114	3.506531257732	0.000453988111478002	0.00144143119466676
ENSMUSG00000032172.8	60.1456194757226	1.03848083852932	0.296216521362078	3.50581673754766	0.000455208527842986	0.00144503812055162
ENSMUSG00000025324.8	715.231187400312	-0.35611989488091	0.101585675261961	-3.50561133705687	0.000455559922572618	0.00144588555221704
ENSMUSG00000028672.13	310.500211118179	-0.463037563457765	0.132107967928098	-3.50499345890915	0.00045661850178388	0.00144897676168372
ENSMUSG00000032280.16	1417.94205465602	0.485077960450968	0.13845401880112	3.5035310975534	0.000459133043005966	0.00145668613959443
ENSMUSG00000020027.18	244.43568445205	0.597005022115978	0.170456413196496	3.50239108591222	0.000461102257650119	0.00146266283025991
ENSMUSG00000031156.18	744.358399916018	-0.496081585195004	0.141656125261431	-3.50201295058345	0.000461757173431495	0.00146446899067744
ENSMUSG00000042800.5	5.35560752466343	4.86446783389807	1.38915998701769	3.50173333479129	0.000462242015254364	0.00146573519022231
ENSMUSG00000048371.8	120.375623224744	0.744486129234969	0.21262858854246	3.50134539451313	0.000462915473798679	0.00146759889980648
ENSMUSG00000026470.14	662.196082899748	-0.466154779289348	0.133140164626492	-3.50123331000142	0.00046311022123559	0.00146794452392021
ENSMUSG00000007817.15	3339.23074682314	-0.455965700766614	0.130261465928489	-3.50038821931368	0.000464581033665731	0.00147233408096582
ENSMUSG00000078773.11	89.251325790928	0.780578268437926	0.223028907868218	3.49989728192163	0.000465437470880397	0.00147477531715119
ENSMUSG00000042744.16	1089.27595552736	0.432757452490877	0.123650942577889	3.49983140822627	0.000465552499149144	0.00147486687195759
ENSMUSG00000055874.6	3.46275802784509	5.24385342822995	1.4983440704747	3.49976586256895	0.000465666980924406	0.00147495666192538
ENSMUSG00000021611.9	155.542976833171	0.621533293456273	0.177628312354026	3.49906659146494	0.00046688996082746	0.00147855683359508
ENSMUSG00000004849.14	1821.5429243914	-0.321247020863907	0.0918249496200637	-3.49847206225654	0.000467932110171617	0.00148130921103136
ENSMUSG00000022244.7	210.927579435952	-0.590745084564686	0.168855757453339	-3.49851905243994	0.000467849662231837	0.00148130921103136
ENSMUSG00000086070.1	11.4782034560599	-2.37174288892838	0.678184267133215	-3.49719538460261	0.000470177334481773	0.00148814168176181
ENSMUSG00000030678.7	2176.53893200634	0.341791222053732	0.0977675202874131	3.4959587913138	0.000472361642815988	0.00149477885971875
ENSMUSG00000003573.15	668.65764932391	-0.460207493830012	0.131674649440615	-3.49503488929025	0.000473999790261527	0.00149962836077032
ENSMUSG00000025163.6	3.72323462534129	5.31189044512446	1.51985604741849	3.49499576235976	0.000474069282067964	0.00149962836077032
ENSMUSG00000005682.9	564.349105673725	0.431787575909226	0.123583393787175	3.49389641016669	0.00047602568756008	0.00150553894497437
ENSMUSG00000028907.7	859.865905026249	0.459781008244629	0.131597634976783	3.49383944723434	0.000476127263645002	0.00150558211179933
ENSMUSG00000001415.10	1433.49249498916	0.326919434912787	0.0935718448188445	3.49377994572731	0.000476233388095939	0.00150563964260834
ENSMUSG00000078546.8	171.090192405131	0.714700553117503	0.20459869957006	3.4931822861991	0.000477300573694312	0.0015087350421576
ENSMUSG00000034501.7	302.107486181626	-0.463098652279743	0.132580093793508	-3.49297273089135	0.000477675285199275	0.00150964080997918
ENSMUSG00000031697.12	506.127870850273	0.457563356524902	0.13101329338041	3.49249564466959	0.000478529399658724	0.00151206106483786
ENSMUSG00000028556.15	2775.53445869298	-0.32183781347203	0.0921584873304691	-3.49222109427598	0.000479021565284931	0.00151333694877747
ENSMUSG00000009470.17	5444.49755842849	0.414140663129864	0.118592359199034	3.49213613699016	0.000479173957383964	0.00151353913895695
ENSMUSG00000038987.8	121.653672807167	-0.739464335805414	0.211755504313044	-3.49206665585535	0.000479298622755672	0.00151365369189328
ENSMUSG00000038533.15	841.412768280071	-0.371200321087691	0.106309532950437	-3.49169364953141	0.000479968400454547	0.00151548938244204
ENSMUSG00000045932.12	237.028995831826	-0.654679901143609	0.187566919105626	-3.49038041604198	0.000482333422531025	0.00152267610508826
ENSMUSG00000021281.15	1657.55442843296	-0.394406182346624	0.113013488166293	-3.48990362784198	0.000483194763751169	0.00152511409026936
ENSMUSG00000023965.13	483.906209574353	-0.400097313065314	0.114665062943388	-3.48926955425687	0.000484342471348066	0.00152845487226187
ENSMUSG00000033554.17	203.737384350294	0.593643120890564	0.170182852977179	3.48826635883328	0.000486163504118757	0.00153391886512354
ENSMUSG00000028496.17	823.293996680658	-0.430781563815679	0.123547055300099	-3.48678131396412	0.000488870930974432	0.00154217703593869
ENSMUSG00000031059.9	736.945397600379	-0.383247807408029	0.109930712080812	-3.48626694172869	0.000489811971306097	0.00154486100288714
ENSMUSG00000028261.13	410.650417016094	0.590932100509177	0.169529269130281	3.48572316474186	0.000490808644094862	0.00154771941304536
ENSMUSG00000025019.17	265.925288868736	0.551229912508659	0.158150779028343	3.48547073808514	0.000491271951900489	0.00154889516339386
ENSMUSG00000004508.6	314.326604423232	-0.457730795928277	0.13143643599788	-3.48252592557867	0.000496707122520211	0.00156574301526391
ENSMUSG00000036181.2	1286.95843583372	-0.562332289474918	0.161482108599843	-3.4823194615844	0.000497090283829279	0.0015666624203955
ENSMUSG00000086043.1	73.7871119001994	-1.34036849196103	0.384982260222119	-3.48163702708714	0.00049835872556066	0.00157037108166639
ENSMUSG00000043986.5	6.76859613555946	4.25299799797719	1.22168762315265	3.48124833007804	0.000499082545441023	0.00157236254380619
ENSMUSG00000021891.8	590.109825961427	-0.499613078664318	0.143583758902578	-3.4795932526276	0.000502175567290733	0.00158181608512127
ENSMUSG00000060459.14	82.8173734954572	-0.866800633956334	0.249169588219452	-3.47875774146608	0.000503743756537528	0.0015861721852137
ENSMUSG00000061517.8	6.79438745069405	3.65832091874905	1.05161646870615	3.47875963111345	0.000503740204671311	0.0015861721852137
ENSMUSG00000036334.12	5330.25524957512	-0.418153582775917	0.120258194603075	-3.47713171776841	0.000506808773068478	0.00159552980717991
ENSMUSG00000063522.5	3.60642038502933	5.31544321410436	1.52874780405227	3.47699156133841	0.000507073776895851	0.00159607064003449
ENSMUSG00000009828.15	490.60479072985	-0.441370520053669	0.126962398803735	-3.47638768810568	0.000508217041364056	0.00159937518825156
ENSMUSG00000038236.8	200.748779186624	-0.54007838740442	0.155383853622317	-3.47576903786385	0.000509390773470744	0.00160277438701572
ENSMUSG00000022864.14	280.035749058208	0.4940964131781	0.142201625874562	3.47461859271532	0.000511580173316942	0.00160936750095646
ENSMUSG00000022456.18	58.4062774208872	-0.935371071862716	0.269220987820112	-3.47436163664814	0.000512070380587957	0.00161061372645253
ENSMUSG00000079547.4	21.8964195835351	-1.58382424181187	0.455945824542409	-3.47371147307119	0.000513312684734647	0.00161422462822982
ENSMUSG00000022009.1	399.848800126485	0.453473971727466	0.13057042662291	3.47302205756828	0.00051463305825248	0.00161807966515924
ENSMUSG00000020287.15	153.760393629988	-0.677569821576177	0.195102973202305	-3.47288311631005	0.000514899542555338	0.0016186203170874
ENSMUSG00000040865.15	1025.18536275679	0.36697273557218	0.105695484540803	3.47198120304291	0.000516632509314828	0.00162376990767214
ENSMUSG00000029503.16	7.49814093628078	3.38118761258456	0.974008413677593	3.47141520042738	0.000517722820658879	0.00162689812041512
ENSMUSG00000036098.15	167.442334373178	0.702658284900067	0.202420888969188	3.47127358484738	0.000517995955116545	0.00162745775035974
ENSMUSG00000033943.15	2102.13863584524	0.437419736396448	0.126057434253051	3.4700034868103	0.000520451608420902	0.0016348730308184
ENSMUSG00000031513.8	810.968649622859	-0.352311562095228	0.101560099226042	-3.46899584364417	0.00052240753597844	0.00164071611125437
ENSMUSG00000031865.16	2232.47335003866	-0.465548647625184	0.134290492705428	-3.46672827127372	0.000526834183288928	0.0016543153714389
ENSMUSG00000039704.7	920.368019848133	0.445246519426618	0.128438361194953	3.4666163230687	0.000527053626138733	0.00165470099750156
ENSMUSG00000022412.14	615.038120741823	0.368531047015621	0.106331426529549	3.46587137071098	0.000528516065688764	0.00165880583897355
ENSMUSG00000031847.8	34.0521616745494	1.19358193696281	0.344383447521935	3.46585164168434	0.000528554847715919	0.00165880583897355
ENSMUSG00000033159.14	1001.13910675769	-0.393622065379345	0.113583998505452	-3.46547111000367	0.000529303391008437	0.00166085064398707
ENSMUSG00000032487.8	6658.7717762592	-0.499809122133057	0.144243312988098	-3.46504189191979	0.000530148890735814	0.00166319887432564
ENSMUSG00000027162.7	1478.90020694785	0.483022119704363	0.139406347847911	3.46485025367229	0.000530526797597151	0.00166407956681737
ENSMUSG00000022710.17	2925.86003490532	0.422409168422361	0.121991691387204	3.46260604815803	0.000534971049037043	0.00167771232100024
ENSMUSG00000062031.13	457.835902705977	-0.514680460670279	0.148680853007395	-3.46164586938899	0.000536883088544026	0.00168340031590173
ENSMUSG00000027919.5	8.51663589892914	-3.0565442968719	0.883171692610391	-3.46087212989998	0.000538428495425473	0.00168793685960644
ENSMUSG00000037166.5	40.3728202089803	1.43915194229313	0.416033986490638	3.45921724913096	0.000541747747620057	0.00169803160946334
ENSMUSG00000028089.5	207.956412669285	0.571788014597953	0.165298814002492	3.45911746583573	0.00054194849460108	0.00169834994016367
ENSMUSG00000030094.8	358.293004915276	0.430835095750422	0.124578462250568	3.45834334416389	0.00054350825149806	0.00170292621965257
ENSMUSG00000075703.15	1670.84436472394	0.317574462813839	0.0918312306487538	3.45824030202245	0.000543716183436915	0.00170326604628436
ENSMUSG00000031325.15	7.61069505791729	4.43914152103059	1.28398533868459	3.45731480515064	0.000545587097256987	0.0017088143161389
ENSMUSG00000037991.9	19.3004476192509	1.72523026820049	0.499024886521802	3.4572028666252	0.000545813789750153	0.00170921169017774
ENSMUSG00000038253.6	189.490552260559	-0.638567966372738	0.184812468517476	-3.45522123856245	0.000549841441854172	0.00172150941833406
ENSMUSG00000076433.4	90.9047579584372	-0.778455968732922	0.225356857916413	-3.45432562350358	0.000551670845398785	0.0017269213685125
ENSMUSG00000042425.18	26.4108214508988	-1.43478478156805	0.415493980384759	-3.45320233096855	0.000553973323162717	0.0017338119562265
ENSMUSG00000022769.9	241.117064826278	0.560704227246728	0.162382842827162	3.45297703553282	0.000554436200624525	0.00173494354226859
ENSMUSG00000009633.3	15.3631768050768	1.85772227260322	0.538056646541486	3.45265184352664	0.000555104954433393	0.00173608440817589
ENSMUSG00000035877.17	388.583947406087	-0.542147713649053	0.157020320097237	-3.45272327373501	0.000554957994629536	0.00173608440817589
ENSMUSG00000044770.14	15.7865268263097	1.80370601490388	0.522405708159207	3.45269201069716	0.000555022310434149	0.00173608440817589
ENSMUSG00000030216.12	1410.71565270745	0.327611180537407	0.0948905382837626	3.45251683110608	0.00055538282666508	0.00173663625657161
ENSMUSG00000035638.14	3.47632021717776	5.23125319092098	1.51528751447691	3.4523172275506	0.000555793872796052	0.00173760425121176
ENSMUSG00000046550.8	56.2692490152682	1.01934381606714	0.295425150952572	3.45043004219634	0.000559694206249576	0.00174947862241904
ENSMUSG00000025978.14	227.022908497708	-0.667791733746492	0.193582116761437	-3.44965611967892	0.000561301066389469	0.0017538609780633
ENSMUSG00000036545.9	886.058346110519	-0.579300786810288	0.167928610964099	-3.44968486003934	0.000561241317350669	0.0017538609780633
ENSMUSG00000040225.15	6595.38999398842	0.341546491625581	0.0990153493865251	3.44942974742522	0.000561771884343083	0.00175501185469926
ENSMUSG00000028330.8	1524.9934616167	0.313580544658121	0.0909116116647631	3.44929034823902	0.000562061995232083	0.00175559787383418
ENSMUSG00000026535.9	281.203191976312	-0.596887180256465	0.1730806031342	-3.44860815971193	0.000563483746547921	0.00175971770784973
ENSMUSG00000039810.11	182.14740636445	0.568205855757786	0.164778199445507	3.44830722553013	0.000564111988467316	0.00176135842059188
ENSMUSG00000000876.11	235.75593889798	-0.498087969496152	0.144457546186753	-3.44798857964977	0.000564777917020046	0.00176289832622398
ENSMUSG00000006800.14	5730.18514719725	-0.376591410585686	0.109221165134317	-3.44797100564312	0.000564814665707753	0.00176289832622398
ENSMUSG00000027957.13	552.179785178579	0.474957698972951	0.137751809357549	3.44792348781533	0.000564914040529755	0.00176289832622398
ENSMUSG00000027366.12	1928.6673860844	-0.378816114723288	0.109882942576301	-3.44745149557898	0.000565902010244551	0.00176565964311542
ENSMUSG00000037260.8	685.128176682265	-0.393646848074834	0.114187304564306	-3.44737840670498	0.000566055142989413	0.00176581567014169
ENSMUSG00000038214.15	327.989899320888	0.497621468261765	0.144395953663651	3.44622862092728	0.000568469210138968	0.00177302336706913
ENSMUSG00000026127.13	888.014378514629	0.386365323938493	0.112116159853623	3.44611628192516	0.000568705588265524	0.00177343758657268
ENSMUSG00000027820.12	3104.07671699622	-0.452061384073602	0.131207662917088	-3.44538858495838	0.000570238990084065	0.00177789552571184
ENSMUSG00000057719.11	61.8238993739228	0.968795794214935	0.28130729073485	3.44390574337473	0.000573375554653875	0.00178734928496965
ENSMUSG00000024579.7	184.696505418882	0.590283426774824	0.171459050296457	3.44270789879106	0.00057592100453453	0.00179495729170818
ENSMUSG00000062132.10	3.40140047338203	5.19270993303006	1.50849186556575	3.44231881627189	0.000576750075984071	0.00179721411302552
ENSMUSG00000047126.17	16700.5814933894	-0.319460353558099	0.0928684197579945	-3.43992451245084	0.000581876456562526	0.00181285854543671
ENSMUSG00000014177.10	941.137819920845	-0.345324039693175	0.100470159776309	-3.43708062634737	0.000588020536933012	0.00183166739201455
ENSMUSG00000068749.9	1016.8615006553	0.362089854051108	0.105351553536783	3.43696739056332	0.000588266423210905	0.00183210002994549
ENSMUSG00000028621.17	105.538066870067	-0.785790634863043	0.228642811454482	-3.43676072676126	0.000588715430892126	0.00183316499784795
ENSMUSG00000058586.12	170.458337609846	-0.561426392456386	0.163363324319413	-3.43667340754323	0.000588905240670916	0.00183342262472874
ENSMUSG00000027602.9	945.566823236857	-0.582709360044425	0.169576065304573	-3.43627126267985	0.000589780136935497	0.00183581263129368
ENSMUSG00000024190.7	3502.15403434594	0.331682987370838	0.0965270042742901	3.43616783577299	0.000590005345445722	0.00183617984915796
ENSMUSG00000082286.11	103.834510409382	-0.764379071974938	0.222465985568181	-3.43593682433161	0.000590508653985913	0.00183741226280225
ENSMUSG00000057561.10	4120.63548989924	-0.467025989379444	0.135963590217648	-3.43493422490417	0.000592697669293861	0.00184388847952739
ENSMUSG00000031604.10	2068.22084582266	0.430670489017017	0.125400673965663	3.43435545757068	0.000593964751472639	0.00184749472106557
ENSMUSG00000027937.15	605.273069637309	-0.41476297364729	0.120806656261146	-3.43327914606545	0.000596327802846507	0.00185450798549596
ENSMUSG00000054728.17	70.2029662635003	-0.827087336212217	0.240973623459324	-3.43227330999498	0.000598544031998874	0.00186106218629321
ENSMUSG00000030374.15	1567.48484102569	0.367315233362921	0.107049693671484	3.4312590794528	0.00060078651788048	0.00186769563283723
ENSMUSG00000039485.8	145.260201610645	-0.632687859493408	0.184529603622626	-3.4286523521033	0.000606585975582045	0.00188538240332027
ENSMUSG00000003410.8	8.49751461254108	3.20825954790707	0.935974487938472	3.42772114972216	0.000608670318108161	0.00189151757839674
ENSMUSG00000029502.14	1990.19535882201	-0.359021211490601	0.104754687442619	-3.42725676774378	0.000609712249299147	0.00189441169383947
ENSMUSG00000023923.10	687.45939737256	-0.378098800084878	0.110337231664807	-3.42675626694626	0.00061083707840336	0.00189721808334858
ENSMUSG00000031154.15	1323.32426510009	0.321931430911326	0.0939456186884351	3.42678493585733	0.000610772595582357	0.00189721808334858
ENSMUSG00000030669.13	11.0433580473255	2.34079901670026	0.683383893451792	3.42530609680719	0.000614107114175897	0.00190702867537793
ENSMUSG00000032913.13	469.45797627182	-0.406101356820105	0.118566102279085	-3.42510505965871	0.000614561722865993	0.00190809435732265
ENSMUSG00000029055.17	29.4770329072967	1.31391156363003	0.38370985949315	3.42423195840108	0.000616539717117501	0.00191388861062418
ENSMUSG00000028088.14	33.034350295824	-1.21803384476883	0.355837171718605	-3.42300900967155	0.000619320245343564	0.00192217157169074
ENSMUSG00000049107.13	26.4895592528042	-1.36299850776334	0.398305517279744	-3.42199253746731	0.000621640197641326	0.00192902230957094
ENSMUSG00000063808.14	250.332818144833	0.493670915182689	0.144278647951677	3.421649164248	0.000622425723180005	0.00193110992172698
ENSMUSG00000032388.7	996.583256187841	-0.351223831626308	0.102655697109923	-3.42137690858228	0.000623049211356945	0.00193269413877988
ENSMUSG00000027316.15	53.7027318565545	0.988596575208409	0.289001124516062	3.42073608489874	0.000624519045266869	0.0019369026647536
ENSMUSG00000063903.5	3.50854327701109	5.25519729902445	1.53655928793191	3.42010707969332	0.000625964908383515	0.00194103533615555
ENSMUSG00000022031.6	1242.85038910923	0.326384214032719	0.0954326016256449	3.42004942203118	0.000626097598897287	0.00194109527175778
ENSMUSG00000042354.7	2295.87381436051	0.424150816358459	0.124025449658294	3.41986920851365	0.000626512502179496	0.00194202997371823
ENSMUSG00000003235.13	1801.42703866774	0.313418707301115	0.0916636892516129	3.41922423000883	0.000627999524890626	0.00194593482893634
ENSMUSG00000020390.12	1871.1484882018	-0.330441493994159	0.0966414292362107	-3.4192529705505	0.000627933192630857	0.00194593482893634
ENSMUSG00000026896.14	77.3857662679646	-0.813475908072778	0.238029319713263	-3.417544985856	0.000631886504092131	0.00195762486151069
ENSMUSG00000032733.6	715.323100977126	-0.44653553682511	0.13067530508629	-3.41713789403626	0.000632832172041754	0.00196019994245133
ENSMUSG00000031816.15	587.17045660783	-0.416597091754837	0.121920181045361	-3.41696582290868	0.000633232286303864	0.00196108454302425
ENSMUSG00000040040.16	280.029123552494	-0.537268600469191	0.157257246576313	-3.41649502433878	0.000634328229862781	0.00196412337792774
ENSMUSG00000052962.3	434.548218341677	0.401650526116436	0.117580193005576	3.41597097138112	0.000635550216059535	0.00196755131975907
ENSMUSG00000036840.5	330.860613059913	-0.47076382819174	0.137829883328927	-3.41554252838099	0.000636550885632683	0.00196993689041902
ENSMUSG00000075273.4	196.647607108172	-0.639254101034324	0.187158991005647	-3.41556714747963	0.000636493345710249	0.00196993689041902
ENSMUSG00000030471.17	478.857127001639	0.435988896636283	0.127656855883068	3.41531908819409	0.000637073332820894	0.00197084131488567
ENSMUSG00000053470.13	1577.47836376163	0.427238104273497	0.125094310114601	3.41532803436141	0.000637052407255833	0.00197084131488567
ENSMUSG00000055653.13	608.958537997374	-0.588985043104513	0.172458044291838	-3.41523670596553	0.000637266059326225	0.00197108141868551
ENSMUSG00000033392.16	1055.04746387612	0.352174315528159	0.103143153197353	3.41442262148329	0.000639173461642969	0.001976624017286
ENSMUSG00000030064.16	60.3158302023261	0.941621079117936	0.275836282818448	3.41369550624963	0.000640881583105975	0.00198154845567418
ENSMUSG00000030323.13	398.786696233021	-0.476922363417625	0.139740976929338	-3.41290274261348	0.000642748761823053	0.00198696281796283
ENSMUSG00000024561.11	825.270842384477	-0.338911751148705	0.0993186339438771	-3.41236823031836	0.000644010541322277	0.00199014482928377
ENSMUSG00000087273.1	6.72125553471398	4.25447397630588	1.2467637412641	3.41241394459568	0.000643902537337401	0.00199014482928377
ENSMUSG00000039206.13	285.299281853684	0.546239742481538	0.160084010042299	3.41220676779152	0.000644392145555777	0.00199096476152139
ENSMUSG00000021959.16	819.87250408494	-0.386364165787119	0.11325149434268	-3.41155909711925	0.00064592498001054	0.00199534068784422
ENSMUSG00000020358.17	3079.48200131859	0.348859252740771	0.102264112933964	3.41135558439787	0.000646407330914962	0.00199611050085787
ENSMUSG00000058385.8	26.1714089736916	-1.35114249341257	0.396068662469676	-3.41138449325315	0.000646338792861575	0.00199611050085787
ENSMUSG00000030659.14	734.988351353635	-0.514339049352426	0.150836309197436	-3.40991537176362	0.000649830403034548	0.00200631914734233
ENSMUSG00000055024.12	1878.36300762671	0.339007518701367	0.0994251654623195	3.40967517755699	0.000650402929999545	0.00200772478283436
ENSMUSG00000041298.15	412.190531884997	-0.430645889043118	0.126311942094688	-3.40938379935834	0.000651098088844026	0.00200950839496688
ENSMUSG00000038055.12	183.384672594803	-0.6122709829392	0.1795906756919	-3.40925819550672	0.000651397962734411	0.00201007160135183
ENSMUSG00000025010.14	117.157873260723	0.696429738584018	0.204305306340275	3.40876970382795	0.000652565437545842	0.00201331134902657
ENSMUSG00000023277.13	335.123283455072	0.561348245952904	0.164737045183586	3.40754106234775	0.000655510447236799	0.00202203303693672
ENSMUSG00000027022.14	8.06742920910506	2.81113716825663	0.825046108055722	3.40724856563625	0.000656213370464255	0.00202383673315192
ENSMUSG00000025900.13	8.05712361683557	2.83386494520494	0.831743033882544	3.40713998165584	0.000656474496035888	0.00202391299885173
ENSMUSG00000038893.12	149.577709182055	-0.633068670544877	0.185805230683849	-3.40716280276337	0.000656419607226114	0.00202391299885173
ENSMUSG00000003808.18	975.559903756434	0.404006654216051	0.118582658563435	3.40696235950834	0.000656901854701939	0.00202486596904794
ENSMUSG00000039087.17	758.81995227806	0.389655469005187	0.114389509074435	3.40639165390274	0.000658276723321417	0.0020287387209202
ENSMUSG00000025278.9	17343.8397610452	0.290932800390144	0.0854378119632338	3.40519956802429	0.000661157175516037	0.00203724929212904
ENSMUSG00000078794.4	496.888914938795	-0.609575107894081	0.179032590410279	-3.40482761544784	0.00066205832537681	0.00203965899701819
ENSMUSG00000040883.18	195.84354467573	-0.66189778416687	0.194478486394218	-3.40344989535331	0.000665406162351992	0.0020496041946309
ENSMUSG00000034377.10	2604.71009943908	-0.367619696487429	0.108022094754384	-3.40318985040336	0.000666039830491468	0.00205118705350817
ENSMUSG00000020654.15	621.565708686531	0.474817718564868	0.139535178740041	3.40285312171686	0.000666861192444309	0.00205334727535046
ENSMUSG00000033577.18	899.213260020414	0.452320932975135	0.132958620053365	3.40196771592235	0.000669025405322233	0.0020596407794557
